죄종별,기간별,항목,단위,1990 년,1991 년,1992 년,1993 년,1994 년,1995 년,1996 년,1997 년,1998 년,1999 년,2000 년,2001 년,2002 년,2003 년,2004 년,2005 년,2006 년,2007 년,2008 년,2009 년,2010 년
노동조합법,1개월이내,범죄,건,3,4,3,,,,,,,,,,,,,,,,,,
노동조합법,3개월이내,범죄,건,1,1,,2,,,,,,,,,,,,,,,,,
노동조합법,3개월초과,범죄,건,7,2,,3,,,,,,,,,,,,,,,,,
노동쟁의조정법,계,범죄,건,28,26,7,2,,,,,,,,,,,,,,,,,
노동쟁의조정법,1시간이내,범죄,건,,1,,,,,,,,,,,,,,,,,,,
노동쟁의조정법,24시간이내,범죄,건,1,4,,,,,,,,,,,,,,,,,,,
노동쟁의조정법,2일이내,범죄,건,2,1,,,,,,,,,,,,,,,,,,,
노동쟁의조정법,5일이내,범죄,건,1,1,,1,,,,,,,,,,,,,,,,,
노동쟁의조정법,10일이내,범죄,건,2,5,1,,,,,,,,,,,,,,,,,,
노동쟁의조정법,1개월이내,범죄,건,12,7,2,1,,,,,,,,,,,,,,,,,
노동쟁의조정법,3개월이내,범죄,건,6,2,1,,,,,,,,,,,,,,,,,,
노동쟁의조정법,3개월초과,범죄,건,4,5,3,,,,,,,,,,,,,,,,,,
농지보전이용법,계,범죄,건,575,1090,933,843,,,,,,,,,,,,,,,,,
농지보전이용법,1시간이내,범죄,건,4,6,13,6,,,,,,,,,,,,,,,,,
농지보전이용법,2시간이내,범죄,건,2,,1,,,,,,,,,,,,,,,,,,
농지보전이용법,5시간이내,범죄,건,,2,,1,,,,,,,,,,,,,,,,,
농지보전이용법,12시간이내,범죄,건,,4,4,,,,,,,,,,,,,,,,,,
농지보전이용법,24시간이내,범죄,건,17,7,11,8,,,,,,,,,,,,,,,,,
농지보전이용법,2일이내,범죄,건,10,22,7,11,,,,,,,,,,,,,,,,,
농지보전이용법,5일이내,범죄,건,10,20,37,24,,,,,,,,,,,,,,,,,
농지보전이용법,10일이내,범죄,건,32,62,41,53,,,,,,,,,,,,,,,,,
농지보전이용법,1개월이내,범죄,건,92,142,127,125,,,,,,,,,,,,,,,,,
농지보전이용법,3개월이내,범죄,건,80,208,185,169,,,,,,,,,,,,,,,,,
농지보전이용법,3개월초과,범죄,건,328,617,507,446,,,,,,,,,,,,,,,,,
매장 및 묘지에 관한법,계,범죄,건,159,192,247,348,,,,,,,,,,,,,,,,,
매장 및 묘지에 관한법,1시간이내,범죄,건,6,6,19,21,,,,,,,,,,,,,,,,,
매장 및 묘지에 관한법,2시간이내,범죄,건,,2,,2,,,,,,,,,,,,,,,,,
매장 및 묘지에 관한법,5시간이내,범죄,건,,1,1,3,,,,,,,,,,,,,,,,,
매장 및 묘지에 관한법,12시간이내,범죄,건,,,3,3,,,,,,,,,,,,,,,,,
매장 및 묘지에 관한법,24시간이내,범죄,건,5,3,3,4,,,,,,,,,,,,,,,,,
매장 및 묘지에 관한법,2일이내,범죄,건,4,8,1,6,,,,,,,,,,,,,,,,,
매장 및 묘지에 관한법,5일이내,범죄,건,10,6,2,10,,,,,,,,,,,,,,,,,
매장 및 묘지에 관한법,10일이내,범죄,건,5,4,7,19,,,,,,,,,,,,,,,,,
매장 및 묘지에 관한법,1개월이내,범죄,건,18,14,43,48,,,,,,,,,,,,,,,,,
매장 및 묘지에 관한법,3개월이내,범죄,건,31,32,30,61,,,,,,,,,,,,,,,,,
매장 및 묘지에 관한법,3개월초과,범죄,건,80,116,138,171,,,,,,,,,,,,,,,,,
복표발행등단속법,계,범죄,건,147,76,68,72,,,,,,,,,,,,,,,,,
복표발행등단속법,1시간이내,범죄,건,25,28,7,15,,,,,,,,,,,,,,,,,
복표발행등단속법,2시간이내,범죄,건,1,3,1,1,,,,,,,,,,,,,,,,,
복표발행등단속법,5시간이내,범죄,건,7,1,,2,,,,,,,,,,,,,,,,,
복표발행등단속법,12시간이내,범죄,건,2,2,2,2,,,,,,,,,,,,,,,,,
복표발행등단속법,24시간이내,범죄,건,19,2,6,6,,,,,,,,,,,,,,,,,
복표발행등단속법,2일이내,범죄,건,5,5,3,6,,,,,,,,,,,,,,,,,
복표발행등단속법,5일이내,범죄,건,16,4,8,7,,,,,,,,,,,,,,,,,
복표발행등단속법,10일이내,범죄,건,14,7,7,9,,,,,,,,,,,,,,,,,
복표발행등단속법,1개월이내,범죄,건,22,12,14,7,,,,,,,,,,,,,,,,,
복표발행등단속법,3개월이내,범죄,건,19,5,9,10,,,,,,,,,,,,,,,,,
복표발행등단속법,3개월초과,범죄,건,17,7,11,7,,,,,,,,,,,,,,,,,
선박안전법,계,범죄,건,158,354,243,212,,,,,,,,,,,,,,,,,
선박안전법,1시간이내,범죄,건,23,15,9,8,,,,,,,,,,,,,,,,,
선박안전법,2시간이내,범죄,건,16,4,1,,,,,,,,,,,,,,,,,,
선박안전법,5시간이내,범죄,건,15,2,1,,,,,,,,,,,,,,,,,,
선박안전법,12시간이내,범죄,건,2,2,2,1,,,,,,,,,,,,,,,,,
선박안전법,24시간이내,범죄,건,11,8,3,3,,,,,,,,,,,,,,,,,
선박안전법,2일이내,범죄,건,3,12,4,7,,,,,,,,,,,,,,,,,
선박안전법,5일이내,범죄,건,12,34,26,26,,,,,,,,,,,,,,,,,
선박안전법,10일이내,범죄,건,18,50,30,31,,,,,,,,,,,,,,,,,
선박안전법,1개월이내,범죄,건,24,106,66,62,,,,,,,,,,,,,,,,,
선박안전법,3개월이내,범죄,건,23,77,53,40,,,,,,,,,,,,,,,,,
선박안전법,3개월초과,범죄,건,11,44,48,34,,,,,,,,,,,,,,,,,
선박직원법,계,범죄,건,738,986,975,901,,,,,,,,,,,,,,,,,
선박직원법,1시간이내,범죄,건,70,16,16,13,,,,,,,,,,,,,,,,,
선박직원법,2시간이내,범죄,건,31,16,3,3,,,,,,,,,,,,,,,,,
선박직원법,5시간이내,범죄,건,45,18,7,1,,,,,,,,,,,,,,,,,
선박직원법,12시간이내,범죄,건,35,17,15,7,,,,,,,,,,,,,,,,,
선박직원법,24시간이내,범죄,건,44,50,13,22,,,,,,,,,,,,,,,,,
선박직원법,2일이내,범죄,건,36,63,32,26,,,,,,,,,,,,,,,,,
선박직원법,5일이내,범죄,건,59,109,97,80,,,,,,,,,,,,,,,,,
선박직원법,10일이내,범죄,건,100,118,115,108,,,,,,,,,,,,,,,,,
선박직원법,1개월이내,범죄,건,166,285,318,263,,,,,,,,,,,,,,,,,
선박직원법,3개월이내,범죄,건,103,224,256,235,,,,,,,,,,,,,,,,,
선박직원법,3개월초과,범죄,건,49,70,103,143,,,,,,,,,,,,,,,,,
석유산업법,계,범죄,건,164,171,64,24,,,,,,,,,,,,,,,,,
석유산업법,1시간이내,범죄,건,14,15,11,3,,,,,,,,,,,,,,,,,
석유산업법,2시간이내,범죄,건,1,1,1,,,,,,,,,,,,,,,,,,
석유산업법,5시간이내,범죄,건,,1,,2,,,,,,,,,,,,,,,,,
석유산업법,24시간이내,범죄,건,3,5,1,3,,,,,,,,,,,,,,,,,
석유산업법,2일이내,범죄,건,4,3,6,,,,,,,,,,,,,,,,,,
석유산업법,5일이내,범죄,건,12,16,6,4,,,,,,,,,,,,,,,,,
석유산업법,10일이내,범죄,건,15,18,4,1,,,,,,,,,,,,,,,,,
석유산업법,1개월이내,범죄,건,6,10,5,1,,,,,,,,,,,,,,,,,
석유산업법,3개월이내,범죄,건,37,32,15,5,,,,,,,,,,,,,,,,,
석유산업법,3개월초과,범죄,건,72,70,15,5,,,,,,,,,,,,,,,,,
액화석유가스법,계,범죄,건,161,79,132,127,,,,,,,,,,,,,,,,,
액화석유가스법,1시간이내,범죄,건,2,2,13,4,,,,,,,,,,,,,,,,,
액화석유가스법,2시간이내,범죄,건,,,2,,,,,,,,,,,,,,,,,,
액화석유가스법,12시간이내,범죄,건,,1,5,,,,,,,,,,,,,,,,,,
액화석유가스법,24시간이내,범죄,건,,4,3,1,,,,,,,,,,,,,,,,,
액화석유가스법,2일이내,범죄,건,,,6,1,,,,,,,,,,,,,,,,,
액화석유가스법,5일이내,범죄,건,,5,8,3,,,,,,,,,,,,,,,,,
액화석유가스법,10일이내,범죄,건,5,5,6,7,,,,,,,,,,,,,,,,,
액화석유가스법,1개월이내,범죄,건,22,8,24,37,,,,,,,,,,,,,,,,,
액화석유가스법,3개월이내,범죄,건,40,13,25,28,,,,,,,,,,,,,,,,,
액화석유가스법,3개월초과,범죄,건,92,41,40,46,,,,,,,,,,,,,,,,,
어선법,계,범죄,건,436,677,581,414,,,,,,,,,,,,,,,,,
어선법,1시간이내,범죄,건,40,28,8,9,,,,,,,,,,,,,,,,,
어선법,2시간이내,범죄,건,19,10,6,,,,,,,,,,,,,,,,,,
어선법,5시간이내,범죄,건,16,13,6,7,,,,,,,,,,,,,,,,,
어선법,12시간이내,범죄,건,24,13,10,4,,,,,,,,,,,,,,,,,
어선법,24시간이내,범죄,건,23,21,10,11,,,,,,,,,,,,,,,,,
어선법,2일이내,범죄,건,20,29,15,14,,,,,,,,,,,,,,,,,
어선법,5일이내,범죄,건,37,92,52,33,,,,,,,,,,,,,,,,,
어선법,10일이내,범죄,건,54,66,69,46,,,,,,,,,,,,,,,,,
어선법,1개월이내,범죄,건,84,204,193,106,,,,,,,,,,,,,,,,,
어선법,3개월이내,범죄,건,70,122,131,99,,,,,,,,,,,,,,,,,
어선법,3개월초과,범죄,건,49,79,81,85,,,,,,,,,,,,,,,,,
내수면어업개발촉진법,계,범죄,건,199,346,316,302,,,,,,,,,,,,,,,,,
내수면어업개발촉진법,1시간이내,범죄,건,32,122,111,80,,,,,,,,,,,,,,,,,
내수면어업개발촉진법,2시간이내,범죄,건,4,14,10,11,,,,,,,,,,,,,,,,,
내수면어업개발촉진법,5시간이내,범죄,건,4,11,9,10,,,,,,,,,,,,,,,,,
내수면어업개발촉진법,12시간이내,범죄,건,5,6,9,6,,,,,,,,,,,,,,,,,
내수면어업개발촉진법,24시간이내,범죄,건,19,29,28,37,,,,,,,,,,,,,,,,,
내수면어업개발촉진법,2일이내,범죄,건,11,28,26,38,,,,,,,,,,,,,,,,,
내수면어업개발촉진법,5일이내,범죄,건,12,19,18,35,,,,,,,,,,,,,,,,,
내수면어업개발촉진법,10일이내,범죄,건,19,19,22,18,,,,,,,,,,,,,,,,,
내수면어업개발촉진법,1개월이내,범죄,건,26,19,33,20,,,,,,,,,,,,,,,,,
내수면어업개발촉진법,3개월이내,범죄,건,26,27,23,21,,,,,,,,,,,,,,,,,
내수면어업개발촉진법,3개월초과,범죄,건,41,52,27,26,,,,,,,,,,,,,,,,,
유선방송관리법,계,범죄,건,67,155,73,65,,,,,,,,,,,,,,,,,
유선방송관리법,1시간이내,범죄,건,2,17,1,1,,,,,,,,,,,,,,,,,
유선방송관리법,5시간이내,범죄,건,1,1,,,,,,,,,,,,,,,,,,,
유선방송관리법,12시간이내,범죄,건,2,3,,,,,,,,,,,,,,,,,,,
유선방송관리법,24시간이내,범죄,건,1,5,,3,,,,,,,,,,,,,,,,,
유선방송관리법,2일이내,범죄,건,1,4,,,,,,,,,,,,,,,,,,,
유선방송관리법,5일이내,범죄,건,3,7,,,,,,,,,,,,,,,,,,,
유선방송관리법,10일이내,범죄,건,4,5,4,2,,,,,,,,,,,,,,,,,
유선방송관리법,1개월이내,범죄,건,11,11,10,11,,,,,,,,,,,,,,,,,
유선방송관리법,3개월이내,범죄,건,12,13,17,17,,,,,,,,,,,,,,,,,
유선방송관리법,3개월초과,범죄,건,30,89,41,31,,,,,,,,,,,,,,,,,
밀선단속법,계,범죄,건,,,544,267,,,,,,,,,,,,,,,,,
밀선단속법,1시간이내,범죄,건,,,94,36,,,,,,,,,,,,,,,,,
밀선단속법,2시간이내,범죄,건,,,2,3,,,,,,,,,,,,,,,,,
밀선단속법,5시간이내,범죄,건,,,3,1,,,,,,,,,,,,,,,,,
밀선단속법,12시간이내,범죄,건,,,11,2,,,,,,,,,,,,,,,,,
밀선단속법,24시간이내,범죄,건,,,32,10,,,,,,,,,,,,,,,,,
밀선단속법,2일이내,범죄,건,,,15,2,,,,,,,,,,,,,,,,,
밀선단속법,5일이내,범죄,건,,,29,13,,,,,,,,,,,,,,,,,
밀선단속법,10일이내,범죄,건,,,34,13,,,,,,,,,,,,,,,,,
밀선단속법,1개월이내,범죄,건,,,87,33,,,,,,,,,,,,,,,,,
밀선단속법,3개월이내,범죄,건,,,74,21,,,,,,,,,,,,,,,,,
밀선단속법,3개월초과,범죄,건,,,163,133,,,,,,,,,,,,,,,,,
전염병예방법,계,범죄,건,516,348,184,125,,,,,,,,,,,,,,,,,
전염병예방법,1시간이내,범죄,건,10,28,8,6,,,,,,,,,,,,,,,,,
전염병예방법,2시간이내,범죄,건,1,3,1,,,,,,,,,,,,,,,,,,
전염병예방법,5시간이내,범죄,건,1,1,,,,,,,,,,,,,,,,,,,
전염병예방법,12시간이내,범죄,건,4,4,3,,,,,,,,,,,,,,,,,,
전염병예방법,24시간이내,범죄,건,15,13,10,3,,,,,,,,,,,,,,,,,
전염병예방법,2일이내,범죄,건,14,13,3,11,,,,,,,,,,,,,,,,,
전염병예방법,5일이내,범죄,건,21,28,11,13,,,,,,,,,,,,,,,,,
전염병예방법,10일이내,범죄,건,73,31,20,22,,,,,,,,,,,,,,,,,
전염병예방법,1개월이내,범죄,건,176,52,39,29,,,,,,,,,,,,,,,,,
전염병예방법,3개월이내,범죄,건,100,81,40,18,,,,,,,,,,,,,,,,,
전염병예방법,3개월초과,범죄,건,101,94,49,23,,,,,,,,,,,,,,,,,
주택건설촉진법,계,범죄,건,1039,2432,1379,1288,,,,,,,,,,,,,,,,,
주택건설촉진법,1시간이내,범죄,건,51,88,103,20,,,,,,,,,,,,,,,,,
주택건설촉진법,2시간이내,범죄,건,,2,3,,,,,,,,,,,,,,,,,,
주택건설촉진법,5시간이내,범죄,건,,,1,,,,,,,,,,,,,,,,,,
주택건설촉진법,12시간이내,범죄,건,1,1,5,1,,,,,,,,,,,,,,,,,
주택건설촉진법,24시간이내,범죄,건,11,30,10,28,,,,,,,,,,,,,,,,,
주택건설촉진법,2일이내,범죄,건,2,3,2,3,,,,,,,,,,,,,,,,,
주택건설촉진법,5일이내,범죄,건,11,22,12,11,,,,,,,,,,,,,,,,,
주택건설촉진법,10일이내,범죄,건,28,21,18,31,,,,,,,,,,,,,,,,,
주택건설촉진법,1개월이내,범죄,건,125,84,81,91,,,,,,,,,,,,,,,,,
주택건설촉진법,3개월이내,범죄,건,341,159,155,112,,,,,,,,,,,,,,,,,
주택건설촉진법,3개월초과,범죄,건,469,2022,989,991,,,,,,,,,,,,,,,,,
석유사업법,계,범죄,건,125,462,207,139,,,,,,,,,,,,,,,,,
석유사업법,1시간이내,범죄,건,18,40,12,8,,,,,,,,,,,,,,,,,
석유사업법,2시간이내,범죄,건,2,5,,,,,,,,,,,,,,,,,,,
석유사업법,5시간이내,범죄,건,2,8,,,,,,,,,,,,,,,,,,,
석유사업법,12시간이내,범죄,건,1,2,,,,,,,,,,,,,,,,,,,
석유사업법,24시간이내,범죄,건,2,17,3,6,,,,,,,,,,,,,,,,,
석유사업법,2일이내,범죄,건,2,10,3,4,,,,,,,,,,,,,,,,,
석유사업법,5일이내,범죄,건,2,22,1,1,,,,,,,,,,,,,,,,,
석유사업법,10일이내,범죄,건,3,21,8,4,,,,,,,,,,,,,,,,,
석유사업법,1개월이내,범죄,건,17,104,21,19,,,,,,,,,,,,,,,,,
석유사업법,3개월이내,범죄,건,30,76,34,27,,,,,,,,,,,,,,,,,
석유사업법,3개월초과,범죄,건,46,157,125,70,,,,,,,,,,,,,,,,,
수산자원보호법,계,범죄,건,366,306,1054,636,,,,,,,,,,,,,,,,,
수산자원보호법,1시간이내,범죄,건,36,7,81,30,,,,,,,,,,,,,,,,,
수산자원보호법,2시간이내,범죄,건,16,1,5,1,,,,,,,,,,,,,,,,,
수산자원보호법,5시간이내,범죄,건,28,6,1,3,,,,,,,,,,,,,,,,,
수산자원보호법,12시간이내,범죄,건,16,10,8,2,,,,,,,,,,,,,,,,,
수산자원보호법,24시간이내,범죄,건,17,19,17,12,,,,,,,,,,,,,,,,,
수산자원보호법,2일이내,범죄,건,16,21,7,13,,,,,,,,,,,,,,,,,
수산자원보호법,5일이내,범죄,건,29,40,29,12,,,,,,,,,,,,,,,,,
수산자원보호법,10일이내,범죄,건,31,57,26,30,,,,,,,,,,,,,,,,,
수산자원보호법,1개월이내,범죄,건,92,60,145,110,,,,,,,,,,,,,,,,,
수산자원보호법,3개월이내,범죄,건,55,56,242,157,,,,,,,,,,,,,,,,,
수산자원보호법,3개월초과,범죄,건,30,29,493,266,,,,,,,,,,,,,,,,,
특정경제범죄처벌법,계,범죄,건,163,81,92,162,,,,,,,,,,,,,,,,,
특정경제범죄처벌법,1시간이내,범죄,건,22,5,12,4,,,,,,,,,,,,,,,,,
특정경제범죄처벌법,2시간이내,범죄,건,,2,2,1,,,,,,,,,,,,,,,,,
특정경제범죄처벌법,5시간이내,범죄,건,2,1,5,2,,,,,,,,,,,,,,,,,
특정경제범죄처벌법,12시간이내,범죄,건,2,,1,,,,,,,,,,,,,,,,,,
특정경제범죄처벌법,24시간이내,범죄,건,3,2,2,9,,,,,,,,,,,,,,,,,
특정경제범죄처벌법,2일이내,범죄,건,1,,3,2,,,,,,,,,,,,,,,,,
특정경제범죄처벌법,5일이내,범죄,건,2,4,2,3,,,,,,,,,,,,,,,,,
특정경제범죄처벌법,10일이내,범죄,건,1,,,2,,,,,,,,,,,,,,,,,
특정경제범죄처벌법,1개월이내,범죄,건,9,6,3,4,,,,,,,,,,,,,,,,,
특정경제범죄처벌법,3개월이내,범죄,건,17,10,7,17,,,,,,,,,,,,,,,,,
특정경제범죄처벌법,3개월초과,범죄,건,104,51,55,118,,,,,,,,,,,,,,,,,
폐기물관리법,계,범죄,건,568,527,336,1341,,,,,,,,,,,,,,,,,
폐기물관리법,1시간이내,범죄,건,13,14,22,116,,,,,,,,,,,,,,,,,
폐기물관리법,2시간이내,범죄,건,,3,1,12,,,,,,,,,,,,,,,,,
폐기물관리법,5시간이내,범죄,건,2,1,1,8,,,,,,,,,,,,,,,,,
폐기물관리법,12시간이내,범죄,건,3,3,1,6,,,,,,,,,,,,,,,,,
폐기물관리법,24시간이내,범죄,건,19,23,7,45,,,,,,,,,,,,,,,,,
폐기물관리법,2일이내,범죄,건,10,16,10,35,,,,,,,,,,,,,,,,,
폐기물관리법,5일이내,범죄,건,34,21,37,65,,,,,,,,,,,,,,,,,
폐기물관리법,10일이내,범죄,건,40,55,30,101,,,,,,,,,,,,,,,,,
폐기물관리법,1개월이내,범죄,건,136,93,56,173,,,,,,,,,,,,,,,,,
폐기물관리법,3개월이내,범죄,건,91,91,55,254,,,,,,,,,,,,,,,,,
폐기물관리법,3개월초과,범죄,건,220,207,116,526,,,,,,,,,,,,,,,,,
해양오염방지법,계,범죄,건,234,275,367,402,,,,,,,,,,,,,,,,,
해양오염방지법,1시간이내,범죄,건,29,13,5,9,,,,,,,,,,,,,,,,,
해양오염방지법,2시간이내,범죄,건,11,1,2,3,,,,,,,,,,,,,,,,,
해양오염방지법,5시간이내,범죄,건,9,,3,3,,,,,,,,,,,,,,,,,
해양오염방지법,12시간이내,범죄,건,3,1,5,3,,,,,,,,,,,,,,,,,
해양오염방지법,24시간이내,범죄,건,10,14,28,33,,,,,,,,,,,,,,,,,
해양오염방지법,2일이내,범죄,건,13,22,27,19,,,,,,,,,,,,,,,,,
해양오염방지법,5일이내,범죄,건,28,39,50,55,,,,,,,,,,,,,,,,,
해양오염방지법,10일이내,범죄,건,36,46,48,59,,,,,,,,,,,,,,,,,
해양오염방지법,1개월이내,범죄,건,57,71,86,101,,,,,,,,,,,,,,,,,
해양오염방지법,3개월이내,범죄,건,25,49,58,58,,,,,,,,,,,,,,,,,
해양오염방지법,3개월초과,범죄,건,13,19,55,59,,,,,,,,,,,,,,,,,
지방의회의원선거법,계,범죄,건,,734,44,19,,,,,,,,,,,,,,,,,
지방의회의원선거법,1시간이내,범죄,건,,64,8,4,,,,,,,,,,,,,,,,,
지방의회의원선거법,2시간이내,범죄,건,,24,3,,,,,,,,,,,,,,,,,,
지방의회의원선거법,5시간이내,범죄,건,,8,,2,,,,,,,,,,,,,,,,,
지방의회의원선거법,12시간이내,범죄,건,,11,,1,,,,,,,,,,,,,,,,,
지방의회의원선거법,24시간이내,범죄,건,,43,2,,,,,,,,,,,,,,,,,,
지방의회의원선거법,2일이내,범죄,건,,37,4,1,,,,,,,,,,,,,,,,,
지방의회의원선거법,5일이내,범죄,건,,42,5,3,,,,,,,,,,,,,,,,,
지방의회의원선거법,10일이내,범죄,건,,75,2,,,,,,,,,,,,,,,,,,
지방의회의원선거법,1개월이내,범죄,건,,186,9,5,,,,,,,,,,,,,,,,,
지방의회의원선거법,3개월이내,범죄,건,,164,5,1,,,,,,,,,,,,,,,,,
지방의회의원선거법,3개월초과,범죄,건,,80,6,2,,,,,,,,,,,,,,,,,
소음진동규제법위반,계,범죄,건,,,455,262,,,,,,,,,,,,,,,,,
소음진동규제법위반,1시간이내,범죄,건,,,17,17,,,,,,,,,,,,,,,,,
소음진동규제법위반,2시간이내,범죄,건,,,1,,,,,,,,,,,,,,,,,,
소음진동규제법위반,12시간이내,범죄,건,,,,2,,,,,,,,,,,,,,,,,
소음진동규제법위반,24시간이내,범죄,건,,,4,4,,,,,,,,,,,,,,,,,
소음진동규제법위반,2일이내,범죄,건,,,1,2,,,,,,,,,,,,,,,,,
소음진동규제법위반,5일이내,범죄,건,,,13,12,,,,,,,,,,,,,,,,,
소음진동규제법위반,10일이내,범죄,건,,,36,23,,,,,,,,,,,,,,,,,
소음진동규제법위반,1개월이내,범죄,건,,,58,42,,,,,,,,,,,,,,,,,
소음진동규제법위반,3개월이내,범죄,건,,,50,39,,,,,,,,,,,,,,,,,
소음진동규제법위반,3개월초과,범죄,건,,,275,121,,,,,,,,,,,,,,,,,
환경오염피해분쟁조정법,계,범죄,건,,,12,13,,,,,,,,,,,,,,,,,
환경오염피해분쟁조정법,1시간이내,범죄,건,,,1,3,,,,,,,,,,,,,,,,,
환경오염피해분쟁조정법,12시간이내,범죄,건,,,1,,,,,,,,,,,,,,,,,,
환경오염피해분쟁조정법,24시간이내,범죄,건,,,,1,,,,,,,,,,,,,,,,,
환경오염피해분쟁조정법,10일이내,범죄,건,,,1,,,,,,,,,,,,,,,,,,
환경오염피해분쟁조정법,1개월이내,범죄,건,,,1,2,,,,,,,,,,,,,,,,,
환경오염피해분쟁조정법,3개월이내,범죄,건,,,2,2,,,,,,,,,,,,,,,,,
환경오염피해분쟁조정법,3개월초과,범죄,건,,,6,5,,,,,,,,,,,,,,,,,
합성수지폐기물처리사업법,계,범죄,건,,,16,19,,,,,,,,,,,,,,,,,
합성수지폐기물처리사업법,1시간이내,범죄,건,,,2,5,,,,,,,,,,,,,,,,,
합성수지폐기물처리사업법,24시간이내,범죄,건,,,2,1,,,,,,,,,,,,,,,,,
합성수지폐기물처리사업법,5일이내,범죄,건,,,1,4,,,,,,,,,,,,,,,,,
합성수지폐기물처리사업법,10일이내,범죄,건,,,1,3,,,,,,,,,,,,,,,,,
합성수지폐기물처리사업법,1개월이내,범죄,건,,,4,3,,,,,,,,,,,,,,,,,
합성수지폐기물처리사업법,3개월이내,범죄,건,,,2,1,,,,,,,,,,,,,,,,,
합성수지폐기물처리사업법,3개월초과,범죄,건,,,4,2,,,,,,,,,,,,,,,,,
오존층보호를위한법률위반,계,범죄,건,,,,1,,,,,,,,,,,,,,,,,
오존층보호를위한법률위반,3개월이내,범죄,건,,,,1,,,,,,,,,,,,,,,,,
오수·분뇨 및 축산 폐수처리법,계,범죄,건,,,83,295,,,,,,,,,,,,,,,,,
오수·분뇨 및 축산 폐수처리법,1시간이내,범죄,건,,,1,13,,,,,,,,,,,,,,,,,
오수·분뇨 및 축산 폐수처리법,5시간이내,범죄,건,,,,2,,,,,,,,,,,,,,,,,
오수·분뇨 및 축산 폐수처리법,12시간이내,범죄,건,,,2,2,,,,,,,,,,,,,,,,,
오수·분뇨 및 축산 폐수처리법,24시간이내,범죄,건,,,,13,,,,,,,,,,,,,,,,,
오수·분뇨 및 축산 폐수처리법,2일이내,범죄,건,,,1,18,,,,,,,,,,,,,,,,,
오수·분뇨 및 축산 폐수처리법,5일이내,범죄,건,,,8,47,,,,,,,,,,,,,,,,,
오수·분뇨 및 축산 폐수처리법,10일이내,범죄,건,,,12,27,,,,,,,,,,,,,,,,,
오수·분뇨 및 축산 폐수처리법,1개월이내,범죄,건,,,14,50,,,,,,,,,,,,,,,,,
오수·분뇨 및 축산 폐수처리법,3개월이내,범죄,건,,,8,22,,,,,,,,,,,,,,,,,
오수·분뇨 및 축산 폐수처리법,3개월초과,범죄,건,,,37,101,,,,,,,,,,,,,,,,,
환경범죄특별법위반,계,범죄,건,,,22,23,,,,,,,,,,,,,,,,,
환경범죄특별법위반,5시간이내,범죄,건,,,,1,,,,,,,,,,,,,,,,,
환경범죄특별법위반,12시간이내,범죄,건,,,,2,,,,,,,,,,,,,,,,,
환경범죄특별법위반,24시간이내,범죄,건,,,1,1,,,,,,,,,,,,,,,,,
환경범죄특별법위반,2일이내,범죄,건,,,,2,,,,,,,,,,,,,,,,,
환경범죄특별법위반,5일이내,범죄,건,,,4,2,,,,,,,,,,,,,,,,,
환경범죄특별법위반,10일이내,범죄,건,,,3,,,,,,,,,,,,,,,,,,
환경범죄특별법위반,1개월이내,범죄,건,,,4,4,,,,,,,,,,,,,,,,,
환경범죄특별법위반,3개월이내,범죄,건,,,3,4,,,,,,,,,,,,,,,,,
환경범죄특별법위반,3개월초과,범죄,건,,,7,7,,,,,,,,,,,,,,,,,
기타특별법,계,범죄,건,5239,11788,14602,19011,,,,,,,,,,,,,,,,,
기타특별법,1시간이내,범죄,건,549,1141,2798,4218,,,,,,,,,,,,,,,,,
기타특별법,2시간이내,범죄,건,103,101,199,211,,,,,,,,,,,,,,,,,
기타특별법,5시간이내,범죄,건,78,101,123,182,,,,,,,,,,,,,,,,,
기타특별법,12시간이내,범죄,건,63,85,215,266,,,,,,,,,,,,,,,,,
기타특별법,24시간이내,범죄,건,230,429,781,992,,,,,,,,,,,,,,,,,
기타특별법,2일이내,범죄,건,126,297,428,716,,,,,,,,,,,,,,,,,
기타특별법,5일이내,범죄,건,237,527,846,1219,,,,,,,,,,,,,,,,,
기타특별법,10일이내,범죄,건,296,1046,1012,1394,,,,,,,,,,,,,,,,,
기타특별법,1개월이내,범죄,건,658,2098,2156,2979,,,,,,,,,,,,,,,,,
기타특별법,3개월이내,범죄,건,740,1855,1749,2282,,,,,,,,,,,,,,,,,
기타특별법,3개월초과,범죄,건,2159,4108,4295,4552,,,,,,,,,,,,,,,,,
